672789600,-0.043951887529182714
673394400,-0.02325686216426735
674604000,-0.006437790474848418
675208800,0.027602601666891664
675813600,-0.009468771428852014
676418400,0.01260520891898219
677023200,-0.008385793376273959
677628000,-0.10302406599680672
678232800,-0.01884625862483184
678837600,0.04646596596323152
679442400,-0.027619707338399604
680047200,-0.03805453226309879
680652000,0.022769108261276275
681256800,-0.03373813963185023
681861600,-0.03873063718169855
682466400,-0.028425686497951422
683071200,-0.01985505330997979
683676000,-0.022989518224698833
684280800,-0.017943890701554308
684885600,-0.015438903151651305
685490400,-0.03161182763434754
686095200,-0.019160497739075744
686700000,-0.0014892035514678568
687304800,0.042311198071723045
687909600,0.0861776962410522
688514400,0.09017369356639843
689122800,0.089304155744113
689727600,0.06979576193554192
690332400,0.0050942545217430935
690937200,-0.10152866153834886
691542000,-0.04839654086185021
692146800,0.06844175546308214
692751600,0.0885720842148513
693356400,-0.07760706207352305
694566000,-0.008762378078986013
695170800,0.05302446830822019
695775600,-0.04918147702905261
696380400,0.02915973339687336
696985200,-0.01555408134109483
697590000,-0.018549358911131936
698194800,0.01040820132743204
698799600,0.0
699404400,0.005976654574126798
700009200,0.019845113594355018
700614000,0.0015919345362503188
701218800,-0.025236238589081653
701823600,-0.006546668226314445
702424800,-0.048790164169431945
703029600,-0.03866914115915416
703634400,-0.010207233622857683
704239200,-0.007876441810437574
704844000,-0.05694375246743817
705448800,-0.02675526640920889
706053600,0.01574835696813933
706658400,-0.037815450996817795
707263200,-0.005423742109362392
707868000,-0.01231205703115451
708472800,-0.052997211996678964
709077600,-0.03695912153722475
709682400,-0.036033028139645026
710287200,0.1564898621804307
710892000,0.13411533424695507
711496800,-0.023030247274699343
712101600,-0.007194275634027197
712706400,0.0042029482464417825
713311200,-0.03474900059526156
713916000,-0.0024844733276618335
714520800,-0.005612736904957436
715125600,0.032002731086173734
715730400,0.0036275735064349476
716335200,-0.012754500263870393
716940000,0.04540803953899478
717544800,0.01909227793484011
718149600,0.04701481375433819
718754400,-0.007683901691914551
719359200,-0.03646967978139144
719964000,0.06310892832797678
720572400,0.008547060578458348
721177200,-0.017709075624754968
721782000,0.009698351878676115
722386800,0.017539647091957315
722991600,-0.006342515976470293
723596400,0.083381608939051
724201200,0.03216019900241132
724806000,-0.007586570289864673
725410800,-0.019707439061373597
726015600,-0.0009713453896317809
726620400,0.006296945001589236
727225200,0.027150989065950898
727830000,0.005623257554362039
728434800,-0.022207385569897365
729039600,-0.0009560230173662351
729644400,-0.004313450253719465
730249200,-0.0024044252988018556
730854000,0.016237223972208323
731458800,0.0593140970007649
732063600,0.08593192554387459
732668400,0.0028635732392564748
733273200,0.026205893911375386
733874400,0.020091280496968275
734479200,0.021987385282845853
735084000,0.10973855634255052
735688800,0.1908322464618632
736293600,0.056294889823499714
736898400,0.034897939851277246
737503200,0.19966216981758148
738108000,0.1464882712425526
738712800,0.2154526143014668
739317600,0.037097419836632214
739922400,-0.22982588228640433
740527200,0.09111907244950133
741132000,0.06247102639734872
741736800,0.07453389677150442
742341600,0.10193378525553261
742946400,0.03909251624265122
743551200,0.01638378743588081
744156000,0.008092320264242649
744760800,0.03172990227603292
745365600,0.15313463116939513
745970400,0.12802933271019448
746575200,0.1871922305446706
747180000,2.2204460492503128e-16
747784800,0.03237318410275336
748389600,-0.03558838599564666
748994400,-0.09998330833156065
749599200,-0.028801990903706307
750204000,0.09582468430245632
750808800,0.10856264508941081
751413600,0.06800613799238607
752018400,-0.015139705956368125
752626800,0.05070094596635195
753231600,0.010710910577511083
753836400,0.050748351744413965
754441200,-0.024521453475982537
755046000,0.047837835316480296
755650800,0.07152292658149059
756255600,0.08060209421415167
756860400,0.09450667242963903
757465200,0.0924469566444239
758070000,0.03961185969500451
758674800,0.04283382624192995
759279600,0.0911545443233213
759884400,0.12555911591422714
760489200,-0.07032141433897932
761094000,0.051710511112209236
761698800,0.10443141335494091
762303600,0.053583772217751645
762908400,0.026003963516769372
763513200,0.01946357623613626
764118000,-0.008202759579946855
764722800,-0.09584781154949443
765324000,-0.13769501055318564
765928800,-0.16887867306415882
766533600,-0.214270740235191
767138400,0.07288876119455555
767743200,0.04065395639921188
768348000,-0.09985171411591692
768952800,-0.05357214674639797
769557600,0.10580183463307036
770162400,0.04572707200617815
770767200,-0.047801044405307434
771372000,-0.14092394942385408
771976800,-0.16956525934440517
772581600,-0.12636747870776213
773186400,0.023684621274711635
773791200,0.10498123484815795
774396000,0.15266954716344966
775000800,0.0982916282436035
775605600,-0.04032785690909539
776210400,0.06086301788879635
776815200,0.04144099794453902
777420000,0.03035674851233408
778024800,-0.02007828543171965
778629600,-0.07395066421655666
779234400,-0.0769316797283935
779839200,-0.013166615824845098
780444000,-0.07536384351663662
781048800,-0.026772129428913004
781653600,0.05569006423263576
782258400,-0.03124836969849108
782863200,-0.030464801248780527
783468000,-0.1040127019241019
784076400,-0.02323349513616514
784681200,-0.0583362504587598
785286000,-0.06482140847620813
785890800,-0.03994814587986428
786495600,0.09665537094955393
787100400,-0.002038875247555423
787705200,-0.02507536492451754
788310000,0.012822910061316929
788914800,-0.004417456106722751
789519600,0.02689031195878139
790124400,-0.0012128564252094046
790729200,-0.016382108541613972
791334000,-0.0869428439395396
791938800,-0.09243602467446216
792543600,0.03970944474689402
793148400,0.01773137648125109
793753200,0.027491040961699312
794358000,-0.018473291309145365
794962800,-0.0026891030764255477
795567600,-0.04629290025564128
796172400,-0.04921733033147223
796773600,0.015287992001718936
797378400,0.07667695548857122
797983200,0.12038756077504326
798588000,0.08813448257982978
799192800,0.08416600820589734
799797600,-0.03095352874179463
800402400,0.041613266334880314
801007200,-0.028975800403934285
801612000,-0.09866066052862553
802216800,0.013828810181738956
802821600,0.010547816688557875
803426400,-0.017727794966165895
804031200,-0.00038610039089689163
804636000,0.07344113837066805
805240800,0.006022139059713685
805845600,-0.019205967858094104
806450400,0.023240145137557237
807055200,-0.01967119721235488
807660000,-0.017850545562375673
808264800,0.02038341388067124
808869600,0.011795484483563818
809474400,0.0005950610113109969
810079200,-0.006625110030228814
810684000,0.03443238067939135
811288800,0.048944437542153794
811893600,-0.026121929539000353
812498400,-0.00181128707469838
813103200,-0.022342817593589744
813708000,-0.059864526080171454
814312800,-0.014497496960863556
814917600,0.0016835545675633922
815526000,0.023398641538613336
816130800,0.030743994389356682
816735600,-0.0022452003523148103
817340400,-0.020980417507526248
817945200,0.01135181414448901
818550000,-0.00899880090160506
819154800,-0.008533352837580435
819759600,-0.030735571674306322
820364400,-0.008497297390699045
820969200,0.06081795480336246
821574000,0.07564056552901838
